building_id,hour,kwh_usage
shiny_new_planetarium,1,7.213529
bob's_warehouse,12,9.012697
savvy_hospital,16,5.893700
green_birdhouse,10,3.207922
dinosaur_aquarium,1,6.398172
red_market,15,2.425323
fancy_aquarium,8,-4.439478
secret_gymnaisum,15,1.278666
bob's_house,10,15.535250
Shiny New House,5,3.357629
rusty_old_hydroelectric_plant,5,3.714995
secret_market,2,4.708306
savvy_stadium,19,6.017568
down_base,13,5.299563
Up School,7,9.691327
Shiny New Windmill,7,8.976749
rusty_old_planetarium,18,-2.228087
fancy_windmill,16,10.818155
mauve_gymnaisum,14,8.252852
up_taco_truck,7,3.276729
blue_office,19,4.296615
rusty_old_warehouse,7,4.318297
the_best_stadium,8,1.118580
green_opera_house,0,6.367018
shiny_new_school,10,1.690668
fancy_planetarium,17,12.349863
old_house,22,-4.539879
down_base,3,4.529311
green_aquarium,4,-4.395665
dinosaur_hydroelectric_plant,8,5.819858
fancy_museum,14,6.631575
the_best_windmill,12,4.607867
dinosaur_market,23,0.948485
green_warehouse,2,2.256758
blue_houseboat,4,7.734376
old_taco_truck,5,3.862840
up_houseboat,8,8.368250
bob's_museum,15,13.921200
mauve_house,14,20.175708
rusty_old_office,8,3.654280
rusty_old_windmill,3,3.036325
mauve_taco_truck,9,8.267600
Savvy Windmill,19,4.000999
Secret Birdhouse,19,4.988138
small_gymnaisum,11,7.362831
up_house,10,-5.824743
red_gymnaisum,9,2.618608
secret_opera_house,19,4.489561
Dog Taco Truck,5,7.105370
white_planetarium,18,5.703924
down_houseboat,11,7.440681
bob's_house,16,9.893937
bob's_birdhouse,6,4.408998
up_office,4,3.920571
old_aquarium,0,2.933851
secret_school,7,1.209062
dinosaur_house,15,4.083635
blue_windmill,11,7.234419
Dinosaur Taco Truck,8,4.835972
bob's_taco_truck,3,7.114110
up_office,22,4.225841
down_taco_truck,18,6.459132
dinosaur_base,2,5.616322
Secret Birdhouse,15,11.579505
bob's_windmill,11,5.286774
old_office,21,9.281956
dinosaur_school,0,2.180792
up_opera_house,19,-2.549893
mauve_taco_truck,12,4.976789
dog_stadium,15,6.106535
down_house,11,6.274711
fancy_hospital,12,10.598226
green_planetarium,2,10.482707
blue_birdhouse,5,-1.0573
mauve_taco_truck,23,9.961408
white_market,15,18.447136
white_aquarium,10,1.046264
bob's_stadium,20,-6.408959
white_aquarium,21,1.877956
up_windmill,16,1.305589
white_warehouse,20,2.347748
fancy_windmill,19,9.454008
shiny_new_houseboat,21,3.024500
Dinosaur Windmill,17,12.052292
down_school,8,2.605162
secret_aquarium,5,2.866601
up_aquarium,17,12.697120
white_taco_truck,3,3.414737
fancy_house,14,2.551804
shiny_new_office,3,7.932201
secret_opera_house,15,10.434937
Fancy House,4,1.993553
Small Market,20,-6.335198
white_stadium,2,8.225323
up_hospital,21,1.952412
old_base,6,5.697268
shiny_new_aquarium,9,1.587002
rusty_old_school,0,-3.261709
blue_warehouse,13,5.937400
up_office,1,2.742365
Green House,11,3.379921
down_house,18,10.785576
shiny_new_taco_truck,4,3.802940
green_planetarium,0,7.273538
old_stadium,5,-8.409211
old_hospital,15,-2.33993
mauve_stadium,23,0.751630
savvy_house,13,14.449627
dinosaur_aquarium,17,4.751910
shiny_new_windmill,4,4.423995
small_opera_house,15,-5.986243
rusty_old_gymnaisum,11,4.567010
blue_house,4,1.710028
mauve_taco_truck,1,5.604498
the_best_house,20,1.405538
red_stadium,15,8.520640
old_gymnaisum,20,9.179683
red_house,1,4.344033
blue_opera_house,12,10.178115
savvy_opera_house,16,13.119904
red_school,2,3.697596
up_house,18,17.074121
red_stadium,22,6.865690
down_birdhouse,4,6.045473
Mauve House,18,9.932156
fancy_museum,3,4.580640
up_hospital,10,4.438728
up_hospital,7,2.656598
green_warehouse,4,-1.538632
dinosaur_school,11,1.930679
dog_taco_truck,14,19.866475
up_market,0,5.519183
dog_houseboat,18,2.863996
secret_warehouse,23,5.461349
small_market,8,12.236468
dog_aquarium,9,1.825262
mauve_museum,13,15.949402
the_best_base,12,16.855434
old_windmill,4,-5.323227
the_best_hydroelectric_plant,2,3.221816
blue_aquarium,3,5.736808
rusty_old_warehouse,1,-8.999111
mauve_taco_truck,8,9.453110
dinosaur_birdhouse,11,-5.303219
fancy_market,0,1.462806
Secret Birdhouse,21,-5.618326
dinosaur_warehouse,0,3.264518
green_birdhouse,6,5.767931
down_museum,10,11.882335
savvy_market,1,4.769034
rusty_old_planetarium,13,2.954973
White Houseboat,22,3.088977
dinosaur_school,18,7.805624
up_hydroelectric_plant,11,0.896764
the_best_house,4,2.615841
the_best_hospital,22,2.626227
fancy_hydroelectric_plant,0,5.229657
up_opera_house,13,1.789084
small_stadium,3,9.692831
savvy_opera_house,3,5.118455
dinosaur_museum,3,7.861494
bob's_school,14,2.678855
mauve_aquarium,3,4.979808
small_windmill,21,5.877699
savvy_school,21,12.728822
old_birdhouse,3,5.817920
dog_office,18,3.758569
down_museum,1,5.491982
rusty_old_stadium,4,6.982132
mauve_warehouse,5,-1.859042
dog_museum,3,9.828700
white_museum,0,3.281386
green_taco_truck,17,16.261440
up_gymnaisum,13,4.628575
small_taco_truck,6,2.461219
mauve_house,0,8.083655
down_taco_truck,8,-3.046286
bob's_hydroelectric_plant,9,3.802308
fancy_stadium,3,6.852511
secret_houseboat,7,3.583390
secret_aquarium,20,3.310985
green_museum,0,9.155390
savvy_taco_truck,18,10.237391
dinosaur_market,20,0.865136
old_gymnaisum,9,3.540053
the_best_windmill,10,-4.893434
small_stadium,6,10.762168
up_houseboat,6,8.557747
Shiny New Birdhouse,23,3.197810
dinosaur_windmill,4,7.474018
fancy_hydroelectric_plant,16,17.613678
rusty_old_market,8,1.918112
savvy_base,8,0.917229
bob's_office,5,4.640269
green_office,18,2.947638
blue_school,4,2.873682
the_best_planetarium,12,12.429103
white_market,8,6.482391
red_school,18,7.993560
green_hydroelectric_plant,15,5.578127
savvy_base,15,2.895115
green_market,4,-5.614881
Down Houseboat,0,3.568236
Fancy Birdhouse,15,5.745844
old_planetarium,7,-2.834362
the_best_aquarium,5,-2.876336
shiny_new_base,7,4.087664
bob's_warehouse,21,4.305158
old_stadium,4,7.907466
dinosaur_hospital,7,0.896766
shiny_new_stadium,9,1.299828
down_opera_house,6,6.980846
bob's_museum,8,4.599048
old_warehouse,2,1.825660
Green Windmill,8,5.134016
up_office,15,5.581371
mauve_taco_truck,21,14.873971
rusty_old_market,12,3.988846
red_opera_house,7,5.636836
old_windmill,15,-12.615176
rusty_old_warehouse,14,18.303507
secret_stadium,11,6.110654
savvy_hydroelectric_plant,13,5.340181
small_school,6,3.630924
white_warehouse,13,4.200176
up_house,15,19.287993
rusty_old_warehouse,21,4.993969
Shiny New House,4,3.728919
white_windmill,11,18.933886
Blue School,8,2.105749
the_best_opera_house,18,-5.996722
mauve_houseboat,12,5.160753
bob's_stadium,6,3.829601
old_warehouse,20,1.310354
down_planetarium,12,12.134572
down_aquarium,6,3.519150
up_birdhouse,17,14.335800
the_best_school,3,-2.502199
old_opera_house,21,13.609448
The Best Museum,17,15.947142
red_base,11,18.282802
secret_windmill,11,6.221850
down_planetarium,20,8.487451
dog_gymnaisum,19,2.791285
shiny_new_taco_truck,14,5.948927
red_windmill,10,12.267267
rusty_old_hospital,5,3.289344
the_best_warehouse,15,16.943405
small_base,22,1.307179
savvy_windmill,16,6.621766
red_market,6,1.783091
small_opera_house,5,4.761693
savvy_houseboat,2,2.725294
rusty_old_windmill,17,4.422194
the_best_school,12,2.560458
up_houseboat,11,5.422806
shiny_new_stadium,2,1.911061
the_best_birdhouse,5,9.332485
white_taco_truck,19,6.913066
dog_gymnaisum,22,3.514719
Bob'S Stadium,8,3.273443
green_aquarium,5,3.264373
Blue Birdhouse,21,1.441950
Old Market,12,2.227327
white_base,7,4.685642
dog_planetarium,3,3.687410
dinosaur_gymnaisum,11,7.025879
fancy_market,19,2.444329
small_school,5,3.379272
fancy_hydroelectric_plant,5,9.964657
green_hospital,2,4.552187
up_houseboat,21,-13.705124
old_house,1,8.168423
rusty_old_birdhouse,7,0.628973
old_office,15,17.936876
the_best_taco_truck,12,3.241715
dog_planetarium,13,4.334354
white_house,4,6.406736
dinosaur_school,20,5.317976
red_gymnaisum,13,6.343302
blue_house,12,6.810486
up_aquarium,14,-9.45678
shiny_new_house,10,2.993611
Dog Aquarium,10,2.487583
dog_windmill,20,4.889972
blue_birdhouse,10,2.335133
bob's_planetarium,1,2.114315
fancy_aquarium,17,2.358074
secret_houseboat,23,3.000520
dinosaur_opera_house,14,4.287145
secret_planetarium,21,3.424571
the_best_hospital,13,3.213670
secret_school,19,-3.00221
green_birdhouse,0,3.562246
secret_hospital,9,2.312796
Blue Office,5,3.954986
dinosaur_birdhouse,14,12.664887
Secret Aquarium,12,4.041987
dog_birdhouse,23,9.925792
dog_office,4,1.514601
dinosaur_hydroelectric_plant,4,4.709209
dog_gymnaisum,1,4.990748
mauve_houseboat,19,17.715587
old_hospital,14,2.437923
mauve_gymnaisum,8,4.779616
green_taco_truck,13,12.748261
The Best Gymnaisum,8,3.116668
secret_museum,4,9.177892
small_warehouse,21,3.009267
dinosaur_houseboat,11,11.462417
up_opera_house,4,2.252765
blue_hospital,3,-1.761644
down_hydroelectric_plant,23,-0.576556
red_office,20,-1.328425
The Best Gymnaisum,15,4.949327
Up Hydroelectric Plant,22,1.364536
white_houseboat,21,2.543555
white_opera_house,16,9.960162
up_market,19,5.238025
down_museum,4,3.647984
down_planetarium,10,6.635772
old_market,4,3.036609
dog_houseboat,9,1.770179
the_best_planetarium,6,8.280835
dinosaur_hospital,20,1.194289
dog_houseboat,6,1.452059
small_opera_house,17,8.252065
rusty_old_windmill,0,-1.799576
Green Houseboat,8,7.111582
bob's_gymnaisum,16,8.174976
dog_opera_house,12,6.585426
red_museum,9,3.073626
small_aquarium,16,13.716676
white_school,16,7.710761
white_house,22,12.431358
secret_hospital,15,5.638789
bob's_houseboat,8,4.458799
rusty_old_base,12,7.856446
savvy_stadium,22,-10.081669
bob's_warehouse,11,6.696099
old_base,18,10.092039
fancy_gymnaisum,8,1.052966
green_planetarium,5,9.489736
rusty_old_houseboat,0,3.801931
up_gymnaisum,0,2.111057
shiny_new_hospital,0,1.063603
the_best_hydroelectric_plant,0,4.591471
old_hydroelectric_plant,22,2.162981
the_best_school,0,2.220910
Dog Gymnaisum,23,3.816682
the_best_aquarium,14,3.301854
old_school,9,4.893695
rusty_old_market,3,3.215438
rusty_old_hospital,8,5.989742
bob's_house,3,-6.785852
dog_hospital,22,6.394870
small_hydroelectric_plant,18,10.715352
up_office,11,2.580739
the_best_birdhouse,6,9.689254
rusty_old_stadium,14,7.790609
small_taco_truck,18,-3.152255
down_opera_house,14,13.231411
Dinosaur Houseboat,8,5.861717
fancy_gymnaisum,22,0.672857
green_stadium,6,3.916089
mauve_planetarium,1,3.670177
white_hydroelectric_plant,23,4.337088
shiny_new_stadium,8,1.697757
savvy_office,17,13.660128
shiny_new_hospital,2,1.406499
white_houseboat,3,3.854800
up_house,4,10.415393
Secret Office,16,9.860437
small_hospital,22,4.325426
down_opera_house,12,7.643908
Savvy Hydroelectric Plant,6,4.818900
red_warehouse,14,7.775820
the_best_hydroelectric_plant,21,3.366521
blue_hospital,8,1.935963
up_base,10,-5.094416
down_aquarium,23,2.324711
up_planetarium,17,4.576645
blue_warehouse,19,3.409265
down_warehouse,12,14.310463
rusty_old_office,10,5.011563
the_best_taco_truck,9,4.511610
dinosaur_hospital,13,2.265084
white_houseboat,12,7.540242
mauve_hospital,8,12.450863
green_windmill,23,7.017241
dinosaur_market,19,1.057355
red_office,1,1.326418
white_hospital,15,3.728614
red_school,14,7.274387
blue_gymnaisum,3,3.437194
up_planetarium,1,6.481921
shiny_new_planetarium,10,7.234996
red_school,23,2.380615
small_gymnaisum,19,3.482415
up_windmill,15,-1.910956
shiny_new_base,15,11.698246
the_best_houseboat,5,6.506436
white_warehouse,6,2.055963
small_birdhouse,5,1.552882
dinosaur_planetarium,9,-1.238601
old_aquarium,23,3.266784
down_office,6,1.568392
shiny_new_houseboat,23,2.323642
small_market,23,10.778335
old_market,9,2.704851
down_warehouse,19,9.111834
savvy_office,15,14.778204
mauve_house,19,7.570836
dinosaur_base,5,3.462794
dinosaur_taco_truck,11,2.798145
rusty_old_opera_house,4,9.068400
blue_birdhouse,11,-3.304234
mauve_base,21,5.820405
rusty_old_opera_house,6,6.437375
green_office,3,3.420991
mauve_warehouse,1,1.581147
secret_stadium,12,7.868655
dog_base,18,7.613712
rusty_old_birdhouse,19,0.972075
shiny_new_windmill,13,14.951165
Dog Market,19,1.456504
fancy_warehouse,18,8.262346
white_base,19,5.699155
blue_base,21,10.868417
down_houseboat,3,2.070972
dog_houseboat,21,1.822461
shiny_new_aquarium,2,1.019925
Savvy Windmill,15,9.300506
the_best_school,19,5.430067
rusty_old_school,3,3.260928
red_school,21,3.814790
savvy_opera_house,22,10.441073
dinosaur_taco_truck,21,7.271174
The Best Gymnaisum,20,4.928876
Mauve Museum,23,4.881571
rusty_old_school,16,6.439560
green_aquarium,8,6.275370
red_taco_truck,5,6.734853
rusty_old_house,9,6.239327
Bob'S Taco Truck,8,8.821789
shiny_new_gymnaisum,12,7.799332
small_birdhouse,0,2.237777
Down Office,18,0.826621
blue_hydroelectric_plant,22,5.398898
secret_planetarium,8,2.555584
up_hydroelectric_plant,6,1.345210
green_gymnaisum,13,17.936614
savvy_gymnaisum,15,-14.444834
white_birdhouse,3,0.828167
the_best_birdhouse,12,4.920501
bob's_warehouse,4,6.502648
shiny_new_birdhouse,8,2.230386
white_school,20,9.940146
shiny_new_aquarium,23,1.647618
white_office,17,4.117121
blue_warehouse,8,2.614377
old_stadium,16,14.159279
secret_opera_house,0,7.825404
white_house,12,4.771052
small_base,12,3.096127
dinosaur_market,6,0.780595
red_hydroelectric_plant,12,3.357757
shiny_new_opera_house,15,16.413822
Dog Hospital,11,5.701278
red_museum,15,6.185427
old_planetarium,17,8.302329
secret_gymnaisum,9,0.467448
the_best_hospital,8,2.768095
bob's_base,7,1.533837
savvy_houseboat,19,-3.223632
dinosaur_gymnaisum,0,-4.492439
down_school,4,4.143415
dog_planetarium,9,3.688589
secret_aquarium,18,4.520817
fancy_taco_truck,9,5.386670
savvy_birdhouse,3,4.544041
green_hospital,12,5.656180
the_best_planetarium,17,19.153505
fancy_house,9,2.255546
dog_market,17,2.766971
rusty_old_warehouse,18,-8.630602
red_houseboat,16,8.277838
the_best_hydroelectric_plant,12,7.022567
white_base,14,16.984697
rusty_old_aquarium,2,5.332825
Down Hospital,0,4.051189
savvy_house,18,4.659089
red_gymnaisum,17,5.315893
savvy_office,16,15.397502
down_windmill,19,13.570660
red_market,22,1.690253
blue_planetarium,7,0.866271
shiny_new_gymnaisum,14,14.350886
secret_hydroelectric_plant,20,11.371608
shiny_new_school,22,2.703052
up_hospital,14,3.227825
white_hydroelectric_plant,9,5.179765
dog_opera_house,2,4.666431
secret_gymnaisum,5,0.951383
white_base,11,-12.949671
down_windmill,12,5.386514
shiny_new_museum,20,8.771636
secret_hydroelectric_plant,10,3.704290
the_best_hospital,12,4.104418
secret_birdhouse,8,-7.994976
down_hospital,4,3.343923
Bob'S Houseboat,11,8.265301
old_stadium,18,14.585482
secret_stadium,14,12.765541
red_base,19,5.114977
green_house,7,6.630078
old_market,23,2.965184
fancy_taco_truck,2,4.227235
blue_taco_truck,13,12.929564
Savvy Windmill,7,7.301326
savvy_school,5,-7.60711
dinosaur_aquarium,4,3.443656
blue_gymnaisum,17,7.737285
White Stadium,21,5.922245
shiny_new_aquarium,0,1.699770
white_houseboat,6,2.014229
White Opera House,22,8.719471
bob's_base,0,1.658744
down_hospital,22,2.532801
bob's_aquarium,14,10.468571
rusty_old_office,22,3.586739
green_aquarium,16,-7.306162
white_hydroelectric_plant,21,3.555207
savvy_gymnaisum,4,7.861468
fancy_office,13,4.276514
green_hydroelectric_plant,13,3.687897
blue_windmill,10,4.704320
red_office,9,1.492955
savvy_opera_house,11,4.516719
old_school,19,7.694009
mauve_hospital,16,-9.553667
blue_museum,13,15.440444
savvy_birdhouse,5,5.397124
secret_aquarium,1,3.660827
red_base,18,6.150646
blue_hospital,23,1.646213
Secret Stadium,3,7.460667
rusty_old_house,1,7.369851
savvy_house,5,-4.267853
secret_opera_house,9,-11.279572
fancy_hospital,0,5.193163
red_hospital,9,5.338570
dinosaur_base,19,2.882231
secret_warehouse,17,10.286777
dinosaur_windmill,10,5.732352
shiny_new_planetarium,6,5.241702
green_birdhouse,22,6.962849
fancy_hospital,19,10.943274
red_house,20,5.729094
blue_hydroelectric_plant,16,18.543001
blue_museum,1,8.135899
mauve_birdhouse,15,-14.660988
savvy_museum,12,1.864569
shiny_new_warehouse,7,0.831873
green_museum,19,4.759414
savvy_birdhouse,19,8.557389
dog_stadium,10,4.870845
red_birdhouse,10,4.916982
fancy_house,16,4.015923
up_taco_truck,4,3.139377
small_market,13,17.784705
the_best_market,5,1.741479
green_gymnaisum,11,16.757592
up_warehouse,4,4.973063
dog_office,19,2.850824
dinosaur_planetarium,0,1.599540
red_opera_house,4,9.061714
secret_houseboat,22,3.337143
old_opera_house,18,17.862277
Blue Windmill,4,8.602520
Dog Aquarium,15,-6.225356
bob's_office,9,3.194041
White Taco Truck,5,4.455832
rusty_old_school,1,2.693102
rusty_old_school,15,5.086339
Dinosaur Birdhouse,16,-17.097208
Fancy Taco Truck,13,4.764565
bob's_windmill,13,8.307391
blue_houseboat,8,4.861382
secret_hospital,22,1.844224
down_house,6,5.121418
rusty_old_school,5,4.815450
white_taco_truck,1,2.435167
savvy_gymnaisum,8,4.003350
Old House,2,-8.61646
old_school,11,8.170178
blue_aquarium,10,4.136318
secret_warehouse,18,11.541756
up_taco_truck,20,5.885518
shiny_new_windmill,15,9.217494
up_windmill,8,0.882395
dog_school,12,13.108871
shiny_new_opera_house,21,5.790270
mauve_warehouse,19,3.047382
small_opera_house,14,4.053439
Old Market,1,2.458819
up_market,20,-4.257732
green_houseboat,10,12.109586
secret_school,20,1.793480
green_houseboat,3,7.501512
dog_house,7,9.170152
down_aquarium,18,4.893138
white_aquarium,0,1.337362
mauve_hydroelectric_plant,0,-5.089964
green_stadium,0,4.312443
white_hydroelectric_plant,18,2.676244
red_windmill,0,8.969535
old_aquarium,14,4.701591
down_office,21,1.635280
down_windmill,9,4.897646
down_windmill,14,-9.435671
White Hydroelectric Plant,3,2.958006
small_office,3,3.020580
blue_houseboat,18,12.507382
secret_opera_house,1,7.306168
the_best_base,11,16.714989
old_museum,11,2.741893
bob's_warehouse,3,7.446859
shiny_new_hydroelectric_plant,13,1.149220
savvy_windmill,9,11.471596
green_stadium,17,9.381144
green_school,5,3.493283
old_hydroelectric_plant,20,-2.236355
down_market,17,3.419251
savvy_gymnaisum,6,6.610463
red_aquarium,16,8.760570
red_gymnaisum,16,6.161472
Savvy Warehouse,5,6.432255
white_hospital,21,-2.173753
mauve_hydroelectric_plant,8,7.521204
shiny_new_warehouse,13,2.843338
red_opera_house,6,7.098170
bob's_birdhouse,23,6.063371
secret_taco_truck,4,4.144783
Green Planetarium,6,7.810599
